095021	39.05999583	117.12845617
095022	39.05999583	117.12845633
095023	39.05999583	117.12845633
095023	39.05999600	117.12845633
095024	39.05999600	117.12845633
095024	39.05999600	117.12845633
095025	39.05999600	117.12845633
095026	39.05999617	117.12845633
095027	39.05999617	117.12845633
095027	39.05999633	117.12845633
095028	39.05999633	117.12845633
095028	39.05999633	117.12845633
095029	39.05999650	117.12845650
095029	39.05999650	117.12845650
095030	39.05999667	117.12845650
095031	39.05999667	117.12845650
095031	39.05999667	117.12845650
095032	39.05999667	117.12845650
095032	39.05999667	117.12845650
095033	39.05999683	117.12845650
095034	39.05999683	117.12845650
095035	39.05999683	117.12845650
095035	39.05999700	117.12845650
095036	39.05999700	117.12845650
095036	39.05999700	117.12845650
095037	39.05999700	117.12845650
095038	39.05999700	117.12845650
095038	39.05999700	117.12845650
095039	39.05999700	117.12845650
095040	39.05999700	117.12845650
095041	39.05999700	117.12845650
095042	39.05999683	117.12845650
095043	39.05999683	117.12845633
095043	39.05999683	117.12845633
095044	39.05999683	117.12845633
095045	39.05999667	117.12845617
095045	39.05999650	117.12845617
095046	39.05999650	117.12845617
095046	39.05999633	117.12845617
095047	39.05999617	117.12845617
095048	39.05999617	117.12845617
095049	39.05999600	117.12845633
095049	39.05999600	117.12845633
095050	39.05999583	117.12845650
095050	39.05999583	117.12845667
095051	39.05999583	117.12845667
095052	39.05999567	117.12845683
095052	39.05999567	117.12845700
095053	39.05999567	117.12845717
095053	39.05999567	117.12845733
095054	39.05999550	117.12845750
095055	39.05999533	117.12845767
095055	39.05999533	117.12845767
095056	39.05999533	117.12845767
095056	39.05999533	117.12845783
095057	39.05999533	117.12845783
095057	39.05999517	117.12845783
095058	39.05999517	117.12845800
095059	39.05999517	117.12845800
095100	39.05999500	117.12845800
095100	39.05999500	117.12845817
095101	39.05999500	117.12845817
095101	39.05999500	117.12845817
095101	39.05999500	117.12845817
095102	39.05999500	117.12845833
095103	39.05999483	117.12845833
095104	39.05999483	117.12845833
095104	39.05999483	117.12845850
095105	39.05999467	117.12845850
095105	39.05999467	117.12845867
095106	39.05999467	117.12845867
095107	39.05999450	117.12845867
095107	39.05999450	117.12845883
095108	39.05999450	117.12845883
095109	39.05999433	117.12845900
095109	39.05999433	117.12845900
095109	39.05999433	117.12845900
095111	39.05999433	117.12845917
095111	39.05999433	117.12845917
095112	39.05999417	117.12845917
095112	39.05999433	117.12845917
095113	39.05999433	117.12845917
095114	39.05999433	117.12845917
095115	39.05999450	117.12845933
095115	39.05999450	117.12845933
095116	39.05999450	117.12845933
095116	39.05999467	117.12845950
095117	39.05999467	117.12845950
095117	39.05999467	117.12845950
095118	39.05999467	117.12845950
095119	39.05999467	117.12845950
095119	39.05999450	117.12845950
095120	39.05999450	117.12845950
095121	39.05999450	117.12845950
095121	39.05999450	117.12845950
095122	39.05999433	117.12845933
095122	39.05999433	117.12845933
095123	39.05999433	117.12845933
095123	39.05999433	117.12845917
095124	39.05999417	117.12845917
095125	39.05999417	117.12845900
095125	39.05999417	117.12845900
095126	39.05999417	117.12845883
095127	39.05999417	117.12845883
095127	39.05999417	117.12845867
095128	39.05999417	117.12845867
095129	39.05999417	117.12845850
095129	39.05999417	117.12845850
095130	39.05999417	117.12845833
095130	39.05999417	117.12845833
095131	39.05999417	117.12845817
095132	39.05999417	117.12845817
095132	39.05999417	117.12845817
095133	39.05999417	117.12845817
095133	39.05999417	117.12845800
095134	39.05999417	117.12845800
095134	39.05999400	117.12845783
095135	39.05999400	117.12845783
095136	39.05999400	117.12845783
095137	39.05999400	117.12845767
095137	39.05999400	117.12845767
095138	39.05999400	117.12845767
095139	39.05999383	117.12845750
095139	39.05999383	117.12845750
095140	39.05999383	117.12845733
095140	39.05999383	117.12845733
095141	39.05999383	117.12845717
095142	39.05999383	117.12845717
095142	39.05999383	117.12845700
095143	39.05999383	117.12845700
095143	39.05999383	117.12845683
095144	39.05999383	117.12845683
095145	39.05999367	117.12845650
095146	39.05999367	117.12845650
095146	39.05999367	117.12845633
095147	39.05999367	117.12845633
095147	39.05999367	117.12845617
095148	39.05999367	117.12845600
095148	39.05999367	117.12845583
095149	39.05999367	117.12845567
095150	39.05999367	117.12845550
095150	39.05999367	117.12845550
095151	39.05999367	117.12845533
095151	39.05999350	117.12845533
095153	39.05999367	117.12845500
095153	39.05999367	117.12845483
095154	39.05999367	117.12845483
095155	39.05999383	117.12845467
095156	39.05999383	117.12845450
095156	39.05999383	117.12845450
095157	39.05999400	117.12845450
095158	39.05999417	117.12845450
095158	39.05999417	117.12845433
095159	39.05999433	117.12845433
095159	39.05999433	117.12845433
095200	39.05999450	117.12845433
